PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,YEAR,DATE_COL,AGGR_ECO9_2015,SAMPLE_TYPE,LRBS_USE,BEDSED_COND,L_XFC_NAT,INSTRMCVR_COND,L_XCMGW,RIPVEG_COND,W1_HALL,RIPDIST_COND
9/2/2015,11218,FW08MI047,1,2008,24-Jul-08,UMW,PHAB,-0.324644228,Good,-0.208644338,Good,-0.226978598,Good,0,Low
9/2/2015,11219,FW08MI048,1,2008,22-Jul-08,UMW,PHAB,-0.600572717,Good,0.053863865,Good,0.217723159,Good,0.227281818,Low
9/2/2015,11220,FW08MI050,1,2008,20-Jul-08,UMW,PHAB,-1.898358527,Fair,-0.043133347,Good,0.086036093,Good,0.515177273,Medium
9/2/2015,11221,FW08MI057,1,2008,16-Sep-08,UMW,PHAB,-0.465008909,Good,-0.172780897,Good,-0.226978598,Good,0.257586364,Low
9/2/2015,11222,FW08MI058,1,2008,9-Sep-08,UMW,PHAB,-0.208788843,Good,-0.361057172,Good,-0.037716783,Good,0.196977273,Low
9/2/2015,11228,FW08IA002,1,2008,25-Aug-08,UMW,PHAB,1.109092465,Good,-0.848268086,Good,-0.608423395,Poor,0.33335,Medium
9/2/2015,11229,FW08IA002,2,2008,7-Oct-08,UMW,PHAB,0.585412114,Good,-0.573784579,Good,-0.628932138,Poor,0.303045455,Low
9/2/2015,11230,FW08IA004,1,2008,10-Sep-08,TPL,PHAB,-1.951904194,Fair,-0.976934698,Fair,-0.5315184,Fair,0.5,Medium
9/2/2015,11231,FW08IA004,2,2008,6-Oct-08,TPL,PHAB,-1.898091051,Fair,-0.922466931,Good,-0.68250648,Poor,0.477272727,Medium
9/2/2015,11232,FW08IA005,1,2008,14-Oct-08,TPL,PHAB,-1.456334716,Fair,-1.146523031,Fair,-0.29827506,Fair,0,Low
9/2/2015,11233,FW08IA008,1,2008,20-Aug-08,TPL,PHAB,-1.621376644,Fair,-0.827874927,Good,-0.374173287,Fair,0,Low
9/2/2015,11234,FW08IA009,1,2008,21-Aug-08,TPL,PHAB,-0.853818254,Good,-1.037071311,Fair,-0.453401258,Fair,0,Low
9/2/2015,11235,FW08IA011,1,2008,17-Sep-08,TPL,PHAB,-2.93782257,Poor,-2,Poor,-1.005962945,Poor,0,Low
9/2/2015,11236,FW08IA013,1,2008,16-Oct-08,UMW,PHAB,0.260484101,Good,-1.485090181,Poor,-0.190287284,Good,0.545454545,Medium
9/2/2015,11237,FW08IA014,1,2008,13-Oct-08,TPL,PHAB,-1.726698805,Fair,-1.082351291,Fair,-1.774220952,Poor,0,Low
9/2/2015,11238,FW08IA016,1,2008,18-Sep-08,TPL,PHAB,-0.864037653,Good,-0.907853776,Good,-0.270724735,Good,0.136363636,Low
9/2/2015,11239,FW08IA017,1,2008,16-Sep-08,UMW,PHAB,0.376396184,Good,-0.892173573,Good,-0.610431231,Poor,0.250009091,Low
9/2/2015,11240,FW08IA023,1,2008,12-Aug-08,TPL,PHAB,-3.389547918,Poor,-0.306193137,Good,-0.277216553,Good,0.060609091,Low
9/2/2015,11241,FW08IA027,1,2008,9-Oct-08,TPL,PHAB,-0.887285789,Good,-1.428608832,Poor,-1.719173392,Poor,1.818190909,High
9/2/2015,11242,FW08IA028,1,2008,19-Aug-08,TPL,PHAB,-0.99849039,Good,-0.588839621,Good,0.069953856,Good,0.090909091,Low
9/2/2015,11244,FW08IA031,1,2008,15-Oct-08,TPL,PHAB,-1.607860335,Fair,-1.256062854,Poor,-0.348105528,Fair,0.068181818,Low
9/2/2015,11245,FW08IA036,1,2008,18-Aug-08,TPL,PHAB,-2.71617863,Poor,-0.771879741,Good,-2,Poor,0.030304545,Low
9/2/2015,11246,FW08IA041,1,2008,26-Aug-08,TPL,PHAB,-2.627711969,Poor,-0.031304838,Good,-1.550030994,Poor,1.159095455,Medium
9/2/2015,11247,FW08IA042,1,2008,1-Oct-08,UMW,PHAB,-1.248498822,Fair,-0.869666232,Good,-0.242224509,Good,0.060609091,Low
9/2/2015,11248,FW08IA043,1,2008,2-Sep-08,TPL,PHAB,-1.486125175,Fair,-1.485090181,Poor,-0.524857311,Fair,0.636395455,Medium
9/2/2015,11249,FW08IA048,1,2008,4-Sep-08,TPL,PHAB,-1.504644022,Fair,-0.577499695,Good,-0.675436962,Poor,1.5,High
9/2/2015,11250,FW08IA054,1,2008,15-Sep-08,UMW,PHAB,-0.797901396,Good,-1.293204657,Fair,-0.493003268,Fair,1.227272727,Medium
9/2/2015,11251,FW08IA055,1,2008,23-Sep-08,TPL,PHAB,-1.410623969,Fair,-0.771879741,Good,-0.204277937,Good,0,Low
9/2/2015,11254,FW08RIN9035,1,2008,25-Aug-08,TPL,PHAB,0.668223332,Good,-0.697000411,Good,0.041751458,Good,0.090909091,Low
9/2/2015,11255,FW08RIN9046,1,2008,26-Aug-08,TPL,PHAB,-0.244004012,Good,-0.727525465,Good,-0.052499441,Good,0.560613636,Medium
9/2/2015,11256,FW08RMI9106,1,2008,25-Jul-08,UMW,PHAB,0.403536428,Good,-0.387216143,Good,0.017317967,Good,0.090913636,Low
9/2/2015,11257,FW08RMI9110,1,2008,28-Jul-08,UMW,PHAB,-0.206253577,Good,-0.616511048,Good,0.034063028,Good,0.515159091,Medium
9/2/2015,11258,FW08RMI9004,1,2008,23-Jul-08,UMW,PHAB,0.681084942,Good,-0.892173573,Fair,-0.003947215,Good,0.575768182,Medium
9/2/2015,11259,FW08RMI9002,1,2008,24-Jul-08,UMW,PHAB,-0.614448507,Good,-0.83456681,Fair,-0.153634768,Good,0.391058009,Medium
9/2/2015,11260,FW08RMI9105,1,2008,26-Jul-08,UMW,PHAB,-1.136951434,Fair,-0.570100974,Good,-0.02082425,Good,0,Low
9/2/2015,11266,FW08MI019,2,2008,13-Sep-08,UMW,PHAB,-0.50597552,Good,-0.246556227,Good,-0.137760169,Good,1.287904545,Medium
9/2/2015,11279,FW08MN017,1,2008,24-Sep-08,TPL,PHAB,-1.087242828,Good,-0.795880017,Good,-0.213861874,Good,1.007586364,Medium
9/2/2015,11280,FW08MN018,1,2008,1-Oct-08,UMW,PHAB,-0.536975639,Good,-0.363785732,Good,-0.051942868,Good,0.606077273,Medium
9/2/2015,11282,FW08MN021,1,2008,25-Sep-08,TPL,PHAB,-1.432736883,Fair,-0.343727523,Good,-0.4081768,Fair,1.924290909,High
9/2/2015,11285,FW08MN033,1,2008,30-Sep-08,UMW,PHAB,-0.759846979,Good,-0.44096436,Good,-0.124412638,Good,1.022754545,Medium
9/2/2015,11286,FW08MI034,1,2008,18-Jul-08,UMW,PHAB,0.302525362,Good,-0.327062925,Good,0.029014637,Good,0.106063636,Low
9/2/2015,11287,FW08MN034,1,2008,4-Oct-08,UMW,PHAB,-0.647086372,Good,-0.294207536,Good,-0.026775904,Good,1.194475,Medium
9/2/2015,11288,FW08MN037,1,2008,26-Sep-08,TPL,PHAB,-1.805549154,Fair,-0.692115158,Good,-0.045867175,Good,1.126651299,Medium
9/2/2015,11296,FW08MN049,1,2008,2-Oct-08,UMW,PHAB,-1.110849941,Good,-0.892173573,Fair,-0.202139161,Good,0.537895455,Medium
9/2/2015,11297,FW08MN040,1,2008,28-Sep-08,UMW,PHAB,-1.988854127,Fair,-0.46692734,Good,-0.075074923,Good,2.1562875,High
9/2/2015,11299,FW08AR009,1,2008,13-Sep-08,CPL,PHAB,-1.45768214,Good,-0.877039828,Poor,-0.136406804,Fair,0.992431818,Medium
9/2/2015,11300,FW08AR035,1,2008,27-Aug-08,SAP,PHAB,0.088878542,Good,-0.711994806,Fair,-0.066075785,Fair,0,Low
9/2/2015,11301,FW08AR007,1,2008,27-Sep-08,SAP,PHAB,-0.831673053,Fair,-0.663254452,Good,-0.108104296,Fair,0.077382143,Low
9/2/2015,11302,FW08AR004,1,2008,6-Sep-08,SAP,PHAB,-0.242053029,Good,-0.469102078,Good,-0.015677301,Fair,0,Low
9/2/2015,11303,FW08AR008,1,2008,20-Sep-08,CPL,PHAB,-0.586363677,Good,-0.821284597,Poor,-0.044224814,Good,0,Low
9/2/2015,11307,FW08MN024,1,2008,9-Sep-08,UMW,PHAB,-0.542349058,Good,-1.037071311,Fair,-0.132371831,Good,0.780327273,Medium
9/2/2015,11309,FW08MN031,1,2008,21-Sep-08,UMW,PHAB,-0.25259178,Good,-0.284756577,Good,-0.179708955,Good,0,Low
9/2/2015,11310,FW08MN035,1,2008,23-Sep-08,UMW,PHAB,0.375958607,Good,-0.401906196,Good,-0.115951666,Good,1.4167,Medium
9/2/2015,11311,FW08MN036,1,2008,11-Sep-08,UMW,PHAB,-1.539473999,Fair,-0.19769284,Good,-0.050277413,Good,0.462140909,Medium
9/2/2015,11314,FW08DE005,1,2008,4-Aug-08,CPL,PHAB,-1.325898444,Good,-0.668480681,Fair,-0.162153403,Fair,0.090913636,Low
9/2/2015,11315,FW08DE005,2,2008,7-Oct-08,CPL,PHAB,-1.150702405,Good,-0.976934698,Poor,-0.145970139,Fair,0.285714286,Low
9/2/2015,11316,FW08DE010,1,2008,5-Aug-08,CPL,PHAB,-1.145799299,Good,-1.082351291,Poor,-0.18195415,Fair,2.181818182,High
9/2/2015,11317,FW08DE010,2,2008,15-Sep-08,CPL,PHAB,-1.307411037,Good,-0.941022138,Poor,-0.204277937,Poor,1.549807792,High
9/2/2015,11318,FW08DE014,1,2008,6-Aug-08,CPL,PHAB,0.353929128,Good,-0.280970201,Good,-0.012618159,Good,0.166672727,Low
9/2/2015,11319,FW08FL002,1,2008,2-Aug-08,CPL,PHAB,-1.676581435,Fair,-0.363785732,Good,0.175696266,Good,0.727281818,Medium
9/2/2015,11320,FW08FL013,1,2008,9-Aug-08,CPL,PHAB,-0.93682982,Good,-0.771879741,Poor,0.12176869,Good,0,Low
9/2/2015,11321,FW08FL016,1,2008,3-Aug-08,CPL,PHAB,-1.800927567,Fair,-0.749136614,Poor,0.077037392,Good,0.600658442,Medium
9/2/2015,11322,FW08FL017,1,2008,10-Aug-08,CPL,PHAB,-1.328062634,Good,-0.56644835,Fair,0.137152629,Good,0,Low
9/2/2015,11323,FW08FL018,1,2008,11-Aug-08,CPL,PHAB,-1.523389843,Fair,-0.46046771,Good,0.078275522,Good,0,Low
9/2/2015,11324,FW08FL021,1,2008,14-Jul-08,CPL,PHAB,-1.920898922,Fair,-0.361510743,Good,0.260396662,Good,0.121218182,Low
9/2/2015,11325,FW08FL029,1,2008,9-Aug-08,CPL,PHAB,-1.376441753,Good,-0.608423395,Fair,0.067425941,Good,0.060609091,Low
9/2/2015,11326,FW08GA001,1,2008,1-Jul-08,SAP,PHAB,-0.031988852,Good,-0.534887652,Good,0.130991293,Good,0.121218182,Low
9/2/2015,11327,FW08GA003,1,2008,6-Jul-08,SAP,PHAB,1.277568655,Good,-0.46620484,Good,0.21742412,Good,0.060609091,Low
9/2/2015,11328,FW08GA015,1,2008,3-Jul-08,SAP,PHAB,-2.104100227,Poor,-0.203488741,Good,-0.206654167,Poor,1.000018182,Medium
9/2/2015,11329,FW08GA018,1,2008,9-Jul-08,CPL,PHAB,-1.799669557,Fair,-0.183457421,Good,0.248029027,Good,0.409090909,Medium
9/2/2015,11330,FW08GA023,1,2008,4-Jul-08,SAP,PHAB,-2.462428689,Poor,-0.877039828,Fair,0.094852117,Good,0,Low
9/2/2015,11335,FW08MN019,1,2008,22-Sep-08,UMW,PHAB,-0.042538503,Good,-1.550030994,Poor,-0.59852113,Poor,0.7879,Medium
9/2/2015,11342,FW08IA052,1,2008,22-Sep-08,TPL,PHAB,-0.207901926,Good,-0.996069706,Fair,-2,Poor,0.977286364,Medium
9/2/2015,11455,FW08LA108,1,2008,29-Sep-08,CPL,PHAB,,Not Assessed,-1.082351291,Poor,-0.877039828,Poor,0.636363636,Medium
9/2/2015,11457,FW08LA088,1,2008,8-Sep-08,CPL,PHAB,,Not Assessed,-1.106894235,Poor,-0.687284247,Poor,2.515190909,High
9/2/2015,11458,FW08LA096,1,2008,9-Sep-08,CPL,PHAB,2.82656349,Good,-0.944482671,Poor,-0.511834012,Poor,0.272727273,Low
9/2/2015,11459,FW08LA100,1,2008,17-Sep-08,CPL,PHAB,,Not Assessed,-1.082351291,Poor,-0.612448395,Poor,0.527981119,Medium
9/2/2015,11460,FW08LA104,1,2008,16-Sep-08,CPL,PHAB,,Not Assessed,-0.83456681,Poor,-0.604435354,Poor,1.393986364,Medium
9/2/2015,11461,FW08LA152,1,2008,15-Sep-08,CPL,PHAB,,Not Assessed,-1.485090181,Poor,-0.530744578,Poor,1.333372727,Medium
9/2/2015,11462,FW08MS070,1,2008,30-Sep-08,CPL,PHAB,,Not Assessed,-0.687284247,Fair,-0.345911009,Poor,1.181818182,Medium
9/2/2015,11463,FW08MS006,1,2008,1-Oct-08,CPL,PHAB,,Not Assessed,-0.92412139,Poor,-0.350311193,Poor,0.681818182,Medium
9/2/2015,11464,FW08MS014,1,2008,10-Sep-08,CPL,PHAB,,Not Assessed,-1.550030994,Poor,-0.562826189,Poor,0.742427273,Medium
9/2/2015,11465,FW08LA044,1,2008,18-Aug-08,CPL,PHAB,,Not Assessed,-1.106894235,Poor,-0.570100974,Poor,3.257663636,High
9/2/2015,11466,FW08LA028,1,2008,19-Aug-08,CPL,PHAB,,Not Assessed,-1.626419331,Poor,-0.677780705,Poor,0.681818182,Medium
9/2/2015,11469,FW08MD001,1,2008,22-Jul-08,CPL,PHAB,-1.714152944,Fair,-0.677780705,Fair,0.025771198,Good,0,Low
9/2/2015,11470,FW08MD001,2,2008,4-Aug-08,CPL,PHAB,-0.958983297,Good,-0.68250648,Fair,0.05281632,Good,0,Low
9/2/2015,11471,FW08MD006,1,2008,10-Jul-08,CPL,PHAB,-0.89817738,Good,-0.248301085,Good,-0.37068309,Poor,2.020624026,High
9/2/2015,11472,FW08MD002,1,2008,21-Jul-08,CPL,PHAB,-0.412878192,Good,-0.419697223,Good,-0.100129776,Fair,1.393940909,Medium
9/2/2015,11474,FW08MD004,1,2008,25-Jun-08,SAP,PHAB,0.419963182,Good,-0.294369507,Good,-0.011603214,Fair,0.666677273,Medium
9/2/2015,11476,FW08MD007,1,2008,1-Jul-08,SAP,PHAB,0.257186405,Good,-0.354756416,Good,-0.030245324,Fair,0.242436364,Low
9/2/2015,11477,FW08MD008,1,2008,17-Jul-08,SAP,PHAB,0.915015741,Good,-0.419697223,Good,-0.178218581,Poor,0.265159091,Low
9/2/2015,11479,FW08MD012,1,2008,16-Jul-08,SAP,PHAB,0.95185288,Good,-0.480888271,Good,-0.275351825,Poor,0.3788,Medium
9/2/2015,11480,FW08MD009,1,2008,15-Jul-08,SAP,PHAB,2.177535111,Good,-0.469392869,Good,-0.213055085,Poor,0.421063158,Medium
9/2/2015,11481,FW08MD020,1,2008,14-Jul-08,SAP,PHAB,1.818376787,Good,-0.394499061,Good,-0.046965543,Fair,0.458166667,Medium
9/2/2015,11482,FW08MD018,1,2008,24-Jul-08,CPL,PHAB,0.348027103,Good,-0.216291273,Good,0.037698073,Good,1.734863636,High
9/2/2015,11485,FW08MD024,1,2008,8-Jul-08,SAP,PHAB,-1.085261132,Fair,-0.332971785,Good,-0.062641704,Fair,0.500021429,Medium
9/2/2015,11486,FW08MD006,2,2008,30-Jul-08,CPL,PHAB,-0.802571024,Good,-0.717110229,Fair,-0.468825317,Poor,2.017011472,High
9/2/2015,11491,FW08MD003,1,2008,26-Jun-08,SAP,PHAB,-3.142070859,Poor,-0.577499695,Good,0.004809729,Good,0,Low
9/2/2015,11492,FW08MD005,1,2008,9-Jul-08,CPL,PHAB,-1.422404887,Good,-1.485090181,Poor,0.185786752,Good,1.45455,Medium
9/2/2015,11501,FW08MD014,1,2008,23-Jul-08,CPL,PHAB,0.499831126,Good,-0.435549146,Good,-0.215518562,Poor,2.280359091,High
9/2/2015,11502,FW08MT001,1,2008,16-Jul-08,WMT,PHAB,-0.089118137,Good,-0.269805204,Good,-0.663904301,Poor,0.393959091,Medium
9/2/2015,11503,FW08MT001,2,2008,19-Aug-08,WMT,PHAB,-0.038860132,Good,-0.150134068,Good,-0.201129721,Good,1.3334,Medium
9/2/2015,11504,FW08MT002,1,2008,29-Jul-08,NPL,PHAB,-1.074989529,Fair,-0.958607315,Poor,-0.81479278,Poor,1,Medium
9/2/2015,11505,FW08MT002,2,2008,23-Sep-08,NPL,PHAB,-0.79605922,Good,0.055343575,Good,-0.219551758,Good,1.068231818,Medium
9/2/2015,11507,FW08MT005,1,2008,9-Sep-08,WMT,PHAB,-0.262431019,Good,0.101153199,Good,-0.095186131,Good,0,Low
9/2/2015,11508,FW08MT007,1,2008,29-Sep-08,WMT,PHAB,-0.885000228,Good,0.036338494,Good,0.051064777,Good,0.424259091,Medium
9/2/2015,11509,FW08MT008,1,2008,23-Jul-08,NPL,PHAB,-1.226009411,Fair,-1.485090181,Poor,-2,Poor,2.000031818,High
9/2/2015,11511,FW08MT014,1,2008,1-Jul-08,WMT,PHAB,-1.156953554,Fair,-0.034219186,Good,-0.226978598,Good,0.651547727,Medium
9/2/2015,11512,FW08MT020,1,2008,30-Sep-08,WMT,PHAB,0.507503658,Good,-0.350311193,Good,-0.00556286,Good,2.6668,High
9/2/2015,11513,FW08MT023,1,2008,24-Jul-08,NPL,PHAB,-1.911142171,Poor,-0.907853776,Poor,-1.3130389,Poor,1.431818182,Medium
9/2/2015,11515,FW08MT029,1,2008,8-Jul-08,NPL,PHAB,-0.259024472,Good,-0.641718964,Good,-0.282859263,Good,1.007613636,Medium
9/2/2015,11516,FW08MT030,1,2008,21-Jul-08,NPL,PHAB,-1.246511484,Fair,-0.209842833,Good,-0.167200881,Good,1.3334,Medium
9/2/2015,11523,FW08MT045,1,2008,10-Jul-08,NPL,PHAB,-0.346447902,Good,-1.190134333,Poor,-1.911058926,Poor,1.757595455,High
9/2/2015,11526,FW08MT051,1,2008,26-Aug-08,WMT,PHAB,-0.353660922,Good,-0.007566991,Good,-0.060934793,Good,0.606077273,Medium
9/2/2015,11527,FW08MT054,1,2008,10-Sep-08,WMT,PHAB,-1.68785511,Poor,-0.125729081,Good,-0.282859263,Fair,2.151545455,High
9/2/2015,11528,FW08MT055,1,2008,14-Jul-08,WMT,PHAB,-0.679008723,Good,-0.209842833,Good,-0.184965913,Good,1.090909091,Medium
9/2/2015,11529,FW08MT060,1,2008,30-Jul-08,NPL,PHAB,0.03027565,Good,-0.8436528,Fair,-0.319376097,Fair,0.861133333,Medium
9/2/2015,11530,FW08MT062,1,2008,22-Sep-08,WMT,PHAB,0.455997502,Good,-1.132907664,Poor,-0.749136614,Poor,1.272790909,Medium
9/2/2015,11531,FW08MT071,1,2008,20-Aug-08,NPL,PHAB,-0.550186011,Good,-0.039875308,Good,-0.438248312,Fair,2.651572727,High
9/2/2015,11533,FW08MT013,1,2008,25-Sep-08,NPL,PHAB,-1.945239214,Poor,-0.251811973,Good,-0.749136614,Poor,2.734981818,High
9/2/2015,11534,FW08MT024,1,2008,6-Aug-08,WMT,PHAB,-1.283132532,Poor,-0.312227896,Good,-0.399423087,Fair,2.689504545,High
9/2/2015,11537,FW08MT035,1,2008,25-Aug-08,WMT,PHAB,-1.166525612,Fair,-0.521564691,Fair,-1.146523031,Poor,2.803095455,High
9/2/2015,11540,FW08MT038,1,2008,1-Oct-08,WMT,PHAB,-0.745841396,Good,-0.038213952,Good,-0.326482877,Fair,2.589796154,High
9/2/2015,11541,FW08MT039,1,2008,15-Jul-08,NPL,PHAB,-0.324088495,Good,-0.430200625,Fair,-0.232844134,Good,0.939427273,Medium
9/2/2015,11542,FW08MT042,1,2008,5-Aug-08,WMT,PHAB,-1.515303841,Poor,-0.438248312,Good,-0.620612065,Poor,0.8561,Medium
9/2/2015,11543,FW08MT043,1,2008,16-Sep-08,NPL,PHAB,-0.912517108,Fair,-0.592686366,Fair,-0.411983086,Fair,3.606240909,High
9/2/2015,11544,FW08MT048,1,2008,7-Jul-08,NPL,PHAB,-2.285719074,Poor,0.109670568,Good,-0.140479617,Good,1.984859091,High
9/2/2015,11546,FW08MT050,1,2008,24-Sep-08,NPL,PHAB,0.65404365,Good,-0.783714109,Fair,-0.573784579,Poor,1.727359091,High
9/2/2015,11563,FW08MT004,1,2008,17-Jul-08,NPL,PHAB,-1.512413554,Fair,-0.107652386,Good,-0.331910718,Fair,1.424245455,Medium
9/2/2015,11564,FW08NJ002,1,2008,19-Jul-08,NAP,PHAB,-1.84262606,Poor,-0.573784579,Good,-0.117242673,Fair,1.227313636,Medium
9/2/2015,11567,FW08NJ003,1,2008,16-Jul-08,SAP,PHAB,-0.295413719,Good,-1.059121453,Poor,-0.571938872,Poor,3.144022727,High
9/2/2015,11569,FW08NJ008,1,2008,13-Aug-08,SAP,PHAB,0.681974626,Good,-0.41453927,Good,0.005297536,Good,0.303040909,Low
9/2/2015,11570,FW08NJ009,1,2008,8-Jul-08,SAP,PHAB,0.124419014,Good,-0.581246868,Good,0.139306516,Good,1.348545455,Medium
9/2/2015,11573,FW08NJ015,1,2008,18-Jul-08,SAP,PHAB,-0.762923721,Good,-0.738196627,Fair,-0.516672099,Poor,0,Low
9/2/2015,11575,FW08NJ019,1,2008,25-Jul-08,SAP,PHAB,-0.381470132,Good,-0.356996206,Good,-0.261615876,Poor,0.643954545,Medium
9/2/2015,11576,FW08NJ021,1,2008,27-Jul-08,SAP,PHAB,0.434158951,Good,-0.282859263,Good,-0.046965543,Fair,3.045527273,High
9/2/2015,11577,FW08NJ002,2,2008,11-Oct-08,NAP,PHAB,-1.095040163,Fair,-0.188912692,Good,-0.041501273,Fair,1.257609091,Medium
9/2/2015,11582,FW08MT031,1,2008,15-Sep-08,NPL,PHAB,-1.554266594,Fair,-0.941022138,Poor,-0.701941243,Poor,1.386427273,Medium
9/2/2015,11587,FW08NH005,1,2008,19-Aug-08,NAP,PHAB,-4.025456002,Poor,-0.373006768,Good,-0.34155496,Poor,1.338151429,Medium
9/2/2015,11588,FW08NH005,2,2008,25-Sep-08,NAP,PHAB,-2.399482164,Poor,-0.722286625,Fair,-0.062071988,Fair,0.954581818,Medium
9/2/2015,11589,FW08NH007,1,2008,4-Sep-08,NAP,PHAB,0.207651492,Good,-0.677780705,Fair,-0.098269308,Fair,0.68185,Medium
9/2/2015,11590,FW08NH007,2,2008,24-Sep-08,NAP,PHAB,0.648456845,Good,-0.55923399,Good,0.009180391,Good,0.87125,Medium
9/2/2015,11593,FW08NH011,1,2008,16-Jul-08,NAP,PHAB,-2.870632846,Poor,-0.877039828,Fair,-0.262518213,Poor,0.734881818,Medium
9/2/2015,11594,FW08NH014,1,2008,10-Jul-08,NAP,PHAB,0.657514965,Good,-0.457627316,Good,-0.196412837,Poor,0.531761905,Medium
9/2/2015,11595,FW08NH016,1,2008,3-Sep-08,NAP,PHAB,-2.369422732,Poor,-0.29827506,Good,-0.173462443,Poor,1.381,Medium
9/2/2015,11597,FW08NH018,1,2008,7-Aug-08,NAP,PHAB,-3.17796256,Poor,-0.350311193,Good,-0.228646397,Poor,2.90915,High
9/2/2015,11598,FW08NH020,1,2008,21-Aug-08,NAP,PHAB,-2.139481345,Poor,-0.795880017,Poor,-0.500750431,Poor,1.098531818,Medium
9/2/2015,11599,FW08NH009,1,2008,20-Aug-08,NAP,PHAB,-2.689122245,Poor,-0.284756577,Good,-0.345911009,Poor,1.967577792,High
9/2/2015,11600,FW08NH010,1,2008,8-Jul-08,NAP,PHAB,-3.645848219,Poor,-0.32979633,Good,-0.133041728,Fair,1.113668182,Medium
9/2/2015,11601,FW08NH017,1,2008,14-Jul-08,NAP,PHAB,-0.494260508,Good,-0.472018776,Good,-0.692115158,Poor,0.606090909,Medium
9/2/2015,11651,FW08AR010,1,2008,10-Sep-08,CPL,PHAB,-2.26609832,Poor,-0.552137517,Fair,-1.293204657,Poor,0.530309091,Medium
9/2/2015,11652,FW08AR067,1,2008,13-Aug-08,CPL,PHAB,-2.173400392,Poor,-0.555671259,Fair,-0.452001662,Poor,0.4697,Medium
9/2/2015,11653,FW08AR078,1,2008,25-Aug-08,CPL,PHAB,-2.170836573,Poor,-0.33939321,Good,-1.22184875,Poor,0.878790909,Medium
9/2/2015,11654,FW08AR087,1,2008,30-Jul-08,CPL,PHAB,-2.070877156,Fair,-0.296317894,Good,-0.141845754,Fair,0.818181818,Medium
9/2/2015,11661,FW08AR205,1,2008,28-Jul-08,CPL,PHAB,-2.176311836,Poor,-0.234534655,Good,-0.206654167,Poor,1.287881818,Medium
9/2/2015,11662,FW08KY097,1,2008,13-Jul-08,CPL,PHAB,,Not Assessed,-0.378477529,Good,-0.102372909,Fair,0.375,Medium
9/2/2015,11663,FW08AR274,1,2008,28-Aug-08,CPL,PHAB,-2.124404133,Fair,-0.427550863,Good,-1.333822512,Poor,0.818181818,Medium
9/2/2015,11664,FW08MO086,1,2008,30-Sep-08,CPL,PHAB,-2.050203344,Fair,-0.343727523,Good,-0.209842833,Poor,0.909109091,Medium
9/2/2015,11665,FW08MO102,1,2008,16-Jul-08,CPL,PHAB,-1.917511908,Fair,-0.496085569,Fair,-0.034498977,Good,1.151518182,Medium
9/2/2015,11666,FW08MO150,1,2008,2-Oct-08,CPL,PHAB,-1.925080494,Fair,-1.550030994,Poor,-0.322475999,Poor,1.287881818,Medium
9/2/2015,11668,FW08MS019,1,2008,12-Aug-08,CPL,PHAB,-2.155050926,Fair,-0.766081332,Poor,-0.189523085,Fair,0.409090909,Medium
9/2/2015,11669,FW08MS083,1,2008,10-Aug-08,CPL,PHAB,-2.058953466,Fair,-0.092735253,Good,-0.131035128,Fair,0.530309091,Medium
9/2/2015,11670,FW08MS094,1,2008,31-Jul-08,CPL,PHAB,,Not Assessed,-0.326643925,Good,-0.073610777,Fair,1.227272727,Medium
9/2/2015,11671,FW08MO214,1,2008,17-Jul-08,CPL,PHAB,-1.963273523,Fair,-0.332971785,Good,-0.151530964,Fair,0.954545455,Medium
9/2/2015,11672,FW08MS127,1,2008,24-Aug-08,CPL,PHAB,-2.234147795,Poor,-0.562826189,Fair,-1.378634852,Poor,0.545454545,Medium
9/2/2015,11673,FW08MS139,1,2008,26-Aug-08,CPL,PHAB,-2.09352574,Fair,-0.474955193,Good,-2,Poor,0.681818182,Medium
9/2/2015,11674,FW08MS147,1,2008,29-Jul-08,CPL,PHAB,-2.866762217,Poor,-0.148741651,Good,-0.124412638,Fair,1.287881818,Medium
9/2/2015,11675,FW08MS191,1,2008,14-Aug-08,CPL,PHAB,-1.891872621,Fair,-0.45480538,Good,-0.396954096,Poor,0.409090909,Medium
9/2/2015,11676,FW08MS203,1,2008,27-Aug-08,CPL,PHAB,-2.162061145,Poor,-0.521564691,Fair,-1.22184875,Poor,0.545454545,Medium
9/2/2015,11677,FW08MS211,1,2008,11-Aug-08,CPL,PHAB,,Not Assessed,-0.316298164,Good,-0.279089322,Poor,1.075763636,Medium
9/2/2015,11702,FW08MS238,1,2008,27-Jul-08,CPL,PHAB,-2.088139962,Fair,-0.502316586,Fair,-0.219551758,Poor,1.090909091,Medium
9/2/2015,11703,FW08TN017,1,2008,29-Sep-08,CPL,PHAB,-2.1031214,Fair,-0.422299355,Good,-0.23793557,Poor,0.909109091,Medium
9/2/2015,11704,FW08TN049,1,2008,1-Oct-08,CPL,PHAB,-2.24337214,Poor,-0.610833916,Fair,-0.581246868,Poor,0.81667,Medium
9/2/2015,11708,FW08TN081,1,2008,15-Jul-08,CPL,PHAB,-1.512071445,Fair,-0.366072702,Good,-0.195674667,Fair,1.636363636,High
9/2/2015,11709,FW08TN085,1,2008,9-Sep-08,CPL,PHAB,-1.819634417,Fair,-0.588839621,Fair,-1.719173392,Poor,1.454590909,Medium
